t,v_bus_2,v_bus_7,v_bus_9,q_bus_2,q_bus_7,q_bus_9,F_paper_like
13608,0.9817896897607876,0.953999026570394,0.95050731316716,-5.0,-5.0,1.5731201171875,0.2648221500182067
13609,0.9817908703383889,0.9540025029465684,0.9505113771001178,-5.0,-5.0,1.5731201171875,0.26482176748287034
13610,0.9817920509066476,0.9540059792932488,0.95051544099786,-5.0,-5.0,1.5731201171875,0.26482138498079777
13611,0.98179323243729,0.9540094584718146,0.950519508205378,-5.0,-5.0,1.5731201171875,0.264821002197188
13612,0.981794412986857,0.9540129347594856,0.9505235720326628,-5.0,-5.0,1.5731201171875,0.2648206197616678
13613,0.9817955935270822,0.954016411017665,0.9505276358247348,-5.0,-5.0,1.5731201171875,0.26482023735940885
13614,0.9817967750296688,0.9540198901076598,0.950531702926498,-5.0,-5.0,1.5731201171875,0.26481985467569225
13615,0.981797955551204,0.9540233663068344,0.9505357666481182,-5.0,-5.0,1.5731201171875,0.2648194723399805
13616,0.9817991360633982,0.95402684247652,0.9505398303345284,-5.0,-5.0,1.5731201171875,0.26481909003752735
13617,0.981800317537931,0.9540303214779502,0.950543897330546,-5.0,-5.0,1.5731201171875,0.26481870745369623
13618,0.9817879626308602,0.9539938977329726,0.9505013083048328,-5.0,-5.0,1.5731201171875,0.2648227146307362
13619,0.98178224289777,0.953977033194342,0.9504815887284972,-5.0,-5.0,1.5731201171875,0.26482457111664215
13620,0.9817844666331852,0.9539835850102076,0.9504892486892792,-5.0,-5.0,1.5731201171875,0.26482384981535123
13621,0.9817909488295452,0.9540026915695112,0.950511588543266,-5.0,-5.0,1.5731201171875,0.26482174691344446
13622,0.9817921293981278,0.9540061679164976,0.9505156524411912,-5.0,-5.0,1.5731201171875,0.2648213644129505
13623,0.9818001731968348,0.9540298749134954,0.9505433707012098,-5.0,-5.0,1.5731201171875,0.26481875665436605
13624,0.9818049513225704,0.9540439556911036,0.9505598336432116,-5.0,-5.0,1.5731201171875,0.26481720844264117
13625,0.9818061317796476,0.95404743168661,0.950563897121606,-5.0,-5.0,1.5731201171875,0.2648168263371098
13626,0.9818073131990196,0.9540509105137216,0.950567963909442,-5.0,-5.0,1.5731201171875,0.26481644395035747
13627,0.9818084936374104,0.9540543864502368,0.9505720273174008,-5.0,-5.0,1.5731201171875,0.2648160619113581
13628,0.9818096740664624,0.9540578623572696,0.950576090690158,-5.0,-5.0,1.5731201171875,0.2648156799056097
13629,0.9818108554577872,0.9540613410958378,0.9505801573722727,-5.0,-5.0,1.5731201171875,0.26481529761871997
13630,0.981812035868155,0.9540648169438846,0.9505842206746006,-5.0,-5.0,1.5731201171875,0.2648149156794984
13631,0.9818132162691844,0.9540682927624516,0.9505882839417292,-5.0,-5.0,1.5731201171875,0.2648145337735253
13632,0.981814397632464,0.9540717714124832,0.9505923505181316,-5.0,-5.0,1.5731201171875,0.2648141515864903
13633,0.98181557801481,0.9540752471720688,0.9505964137148366,-5.0,-5.0,1.5731201171875,0.26481376974703885
13634,0.9818167583878192,0.9540787229021764,0.9506004768763456,-5.0,-5.0,1.5731201171875,0.2648133879408333
13635,0.981817939723056,0.9540822014636788,0.9506045433470438,-5.0,-5.0,1.5731201171875,0.26481300585364537
13636,0.9818191200773831,0.9540856771348096,0.9506086064381344,-5.0,-5.0,1.5731201171875,0.2648126241139564
13637,0.9818203004223738,0.9540891527764658,0.950612669494032,-5.0,-5.0,1.5731201171875,0.2648122424075106
13638,0.98182148172957,0.9540926312494457,0.9506167358590344,-5.0,-5.0,1.5731201171875,0.2648118604201621
13639,0.9818226620558804,0.9540961068321294,0.9506207988445192,-5.0,-5.0,1.5731201171875,0.26481147878022776
13640,0.9818238423728548,0.9540995823853404,0.9506248617948136,-5.0,-5.0,1.5731201171875,0.2648110971735342
13641,0.9818250236520124,0.9541030607698048,0.9506289280541292,-5.0,-5.0,1.5731201171875,0.2648107152860173
13642,0.9818262039503078,0.9541065362640484,0.9506329909340164,-5.0,-5.0,1.5731201171875,0.26481033374582996
13643,0.9818226265968628,0.9540959886209776,0.9506206577133564,-5.0,-5.0,1.5731201171875,0.26481149182009206
13644,0.981821306460786,0.954092094103069,0.950616103443191,-5.0,-5.0,1.5731201171875,0.26481191949638394
13645,0.98182248678895,0.9540955696912504,0.95062016643515,-5.0,-5.0,1.5731201171875,0.26481153785120054
13646,0.9818236671077778,0.954099045249959,0.9506242293919188,-5.0,-5.0,1.5731201171875,0.26481115623925805
13647,0.9818248483887906,0.9541025236399256,0.9506282956577138,-5.0,-5.0,1.5731201171875,0.26481077434648814
13648,0.9818332039907188,0.9541271482281743,0.9506570864141236,-5.0,-5.0,1.5731201171875,0.26480807157953307
13649,0.9818380984128718,0.9541415710028932,0.9506739490221509,-5.0,-5.0,1.5731201171875,0.26480648925770633
13650,0.9818409341936554,0.9541499266425848,0.9506837179785108,-5.0,-5.0,1.5731201171875,0.26480557280063133
13651,0.9818504532897367,0.9541779838514148,0.950716522867506,-5.0,-5.0,1.5731201171875,0.2648024966794892
13652,0.9818516333859728,0.9541814587085116,0.950720584986831,-5.0,-5.0,1.5731201171875,0.2648021158559386
13653,0.9818531320023632,0.9541858707476208,0.9507257425215252,-5.0,-5.0,1.5731201171875,0.26480163236916626
13654,0.9818544737328004,0.9541898211837794,0.9507303605164144,-5.0,-5.0,1.5731201171875,0.2648011995062652
13655,0.9818539460791808,0.954188262251662,0.9507285370056106,-5.0,-5.0,1.5731201171875,0.26480137034251366
13656,0.9818463624936584,0.9541659051358584,0.9507023957410822,-5.0,-5.0,1.5731201171875,0.2648038208116979
13657,0.9818475426229724,0.954169380096822,0.9507064579842818,-5.0,-5.0,1.5731201171875,0.26480343987249494
13658,0.9818556209753642,0.9541931883499872,0.9507342944090196,-5.0,-5.0,1.5731201171875,0.2648008306310533
13659,0.981860375904456,0.954207200393322,0.9507506768493612,-5.0,-5.0,1.5731201171875,0.26479929565997057
13660,0.9818666461562584,0.9542256790966414,0.9507722818239795,-5.0,-5.0,1.5731201171875,0.2647972721218019
13661,0.9818933917451038,0.9543045132253116,0.9508644561244036,-5.0,-5.0,1.5731201171875,0.2647886487385114
13662,0.9818937934121088,0.9543056959315892,0.9508658387029808,-5.0,-5.0,1.5731201171875,0.2647885194893307
13663,0.9818711409309432,0.9542389246888132,0.9507877681819806,-5.0,-5.0,1.5731201171875,0.26479582216814623
13664,0.981859529410008,0.9542046973051151,0.9507477484858606,-5.0,-5.0,1.5731201171875,0.2647995698661773
13665,0.9818599311620014,0.9542058802805442,0.9507491313861548,-5.0,-5.0,1.5731201171875,0.26479944029427277
13666,0.9818915401614732,0.9542990499835976,0.9508580672160176,-5.0,-5.0,1.5731201171875,0.2647892458694354
13667,0.9818921574058014,0.9543008681222128,0.9508601927545456,-5.0,-5.0,1.5731201171875,0.2647890471524601
13668,0.981878404542714,0.954260330507521,0.9508127953936286,-5.0,-5.0,1.5731201171875,0.26479347985759394
13669,0.981871539088756,0.954240093367107,0.9507891335760666,-5.0,-5.0,1.5731201171875,0.26479569427762795
13670,0.9818719413099722,0.9542412777174488,0.9507905180811174,-5.0,-5.0,1.5731201171875,0.26479556465926285
13671,0.9818723430213764,0.9542424605664056,0.9507919008309644,-5.0,-5.0,1.5731201171875,0.26479543520869064
13672,0.981872745240427,0.9542436449099104,0.950793285327852,-5.0,-5.0,1.5731201171875,0.26479530559803754
13673,0.98188034624287,0.954266047100794,0.9508194779167936,-5.0,-5.0,1.5731201171875,0.26479285454172097
13674,0.9818844687459732,0.9542781966624674,0.950833683031193,-5.0,-5.0,1.5731201171875,0.2647915257641645
13675,0.9818848709321176,0.954279380902275,0.9508350674043132,-5.0,-5.0,1.5731201171875,0.2647913962699819
13676,0.9818852731171784,0.9542805651386622,0.9508364517733502,-5.0,-5.0,1.5731201171875,0.26479126677965675
13677,0.981885674792473,0.9542817478738088,0.950837834387356,-5.0,-5.0,1.5731201171875,0.2647911374569616
13678,0.981893015983635,0.9543033852771302,0.9508631329690996,-5.0,-5.0,1.5731201171875,0.2647887720999559
13679,0.9818969812820276,0.9543150719918976,0.950876797014815,-5.0,-5.0,1.5731201171875,0.2647874950181663
13680,0.9818973829255836,0.9543162546270364,0.9508781795094596,-5.0,-5.0,1.5731201171875,0.26478736580777484
13681,0.9818977850767006,0.9543174387564536,0.9508795637508236,-5.0,-5.0,1.5731201171875,0.2647872364376046
13682,0.9818981872267346,0.954318622882452,0.950880947988105,-5.0,-5.0,1.5731201171875,0.26478710707129066
13683,0.9818985888670468,0.9543198055073504,0.9508823304705232,-5.0,-5.0,1.5731201171875,0.26478697787244876
13684,0.981898991014916,0.9543209896265156,0.9508837146996456,-5.0,-5.0,1.5731201171875,0.26478684851384243
13685,0.9818993931617022,0.954322173742261,0.9508850989246854,-5.0,-5.0,1.5731201171875,0.2647867191590924
13686,0.9819106754545422,0.954355425846532,0.9509239771704574,-5.0,-5.0,1.5731201171875,0.26478308792996413
13687,0.981911137765131,0.954356787281375,0.9509255687151074,-5.0,-5.0,1.5731201171875,0.2647829393205827
13688,0.9819115398789666,0.954357971293286,0.9509269528162176,-5.0,-5.0,1.5731201171875,0.2647828100824583
13689,0.9819119414831268,0.9543591538042429,0.950928335162638,-5.0,-5.0,1.5731201171875,0.26478268101164254
13690,0.9819139989639948,0.954365217480665,0.9509354247244876,-5.0,-5.0,1.5731201171875,0.26478201919351396
13691,0.9819227943199068,0.9543911428995172,0.9509657372522784,-5.0,-5.0,1.5731201171875,0.26477919058271265
13692,0.9819231958935524,0.9543923253143386,0.9509671194839638,-5.0,-5.0,1.5731201171875,0.264779061619818
13693,0.9819169107447766,0.9543737967732894,0.9509454550543324,-5.0,-5.0,1.5731201171875,0.26478108297436204
13694,0.9819139515220724,0.9543650722979476,0.9509352538360142,-5.0,-5.0,1.5731201171875,0.264782035061527
13695,0.9819126243582832,0.9543611592083164,0.9509306783345606,-5.0,-5.0,1.5731201171875,0.26478246215305984
13696,0.9819042397348992,0.9543364439808372,0.9509017806634392,-5.0,-5.0,1.5731201171875,0.2647851605304542
13697,0.9819046418675532,0.9543376280519682,0.95090316483521,-5.0,-5.0,1.5731201171875,0.2647850312260303
13698,0.981912045616455,0.9543594496511022,0.9509286787087238,-5.0,-5.0,1.5731201171875,0.2647826487671016
13699,0.981915961025384,0.9543709892087556,0.9509421706568638,-5.0,-5.0,1.5731201171875,0.26478138937114165
13700,0.981914616856824,0.9543670259991118,0.9509375365554392,-5.0,-5.0,1.5731201171875,0.2647818218749251
13701,0.9819062493701156,0.9543423613071153,0.950908697980116,-5.0,-5.0,1.5731201171875,0.264784514373937
13702,0.981906651497358,0.9543435453611626,0.9509100821314892,-5.0,-5.0,1.5731201171875,0.26478438508878177
13703,0.9819070536235176,0.9543447294117924,0.9509114662787816,-5.0,-5.0,1.5731201171875,0.264784255807482
13704,0.9819074552399856,0.9543459119614188,0.9509128486713256,-5.0,-5.0,1.5731201171875,0.26478412669354595
13705,0.9819078573639808,0.9543470960052164,0.9509142328104608,-5.0,-5.0,1.5731201171875,0.26478399741995234
13706,0.9818973967937404,0.9543162634561488,0.9508781830063988,-5.0,-5.0,1.5731201171875,0.2647873649816021
13707,0.9818977346523378,0.9543172580916652,0.9508793456908288,-5.0,-5.0,1.5731201171875,0.26478725631487093
13708,0.9818981368721108,0.9543184424229054,0.9508807301680154,-5.0,-5.0,1.5731201171875,0.2647871269255988
13709,0.9818985390908004,0.9543196267507256,0.9508821146411184,-5.0,-5.0,1.5731201171875,0.2647869975401843
13710,0.9818989405916894,0.9543208089647612,0.9508834966431337,-5.0,-5.0,1.5731201171875,0.2647868683891711
13711,0.981899342808214,0.9543219932857472,0.950884881108077,-5.0,-5.0,1.5731201171875,0.2647867390114649
13712,0.9818997450236552,0.9543231776033128,0.9508862655689364,-5.0,-5.0,1.5731201171875,0.2647866096376162
13713,0.9819208649704574,0.954385428710545,0.9509590503160188,-5.0,-5.0,1.5731201171875,0.264779814007122
13714,0.98193203786846,0.9544183600378946,0.950997553806724,-5.0,-5.0,1.5731201171875,0.2647762229605734
13715,0.9819308112579264,0.9544147429497352,0.9509933243177786,-5.0,-5.0,1.5731201171875,0.26477661726727897
13716,0.9819227934718996,0.9543911070608192,0.950965688247162,-5.0,-5.0,1.5731201171875,0.26477919463553595
13717,0.9819231956237016,0.9543922911778572,0.9509670724686892,-5.0,-5.0,1.5731201171875,0.26477906548687763
13718,0.9819235977744206,0.9543934752914776,0.9509684566861364,-5.0,-5.0,1.5731201171875,0.26477893634207467
13719,0.9819239992074612,0.9543946572916978,0.9509698384329532,-5.0,-5.0,1.5731201171875,0.26477880743124216
13720,0.9819226744649104,0.954390751355074,0.9509652713013532,-5.0,-5.0,1.5731201171875,0.26477923345500315
13721,0.9819142887270714,0.9543660329577612,0.9509363699674032,-5.0,-5.0,1.5731201171875,0.26478193036161773
13722,0.9819146901853772,0.9543672150375536,0.9509377518091808,-5.0,-5.0,1.5731201171875,0.2647818013615287
13723,0.9819219941042882,0.9543887422820274,0.9509629214807924,-5.0,-5.0,1.5731201171875,0.26477945261423985
13724,0.9819260092228246,0.9544005756815148,0.9509767569720876,-5.0,-5.0,1.5731201171875,0.26477816201438226
13725,0.9819264106493838,0.9544017576612752,0.950978138694476,-5.0,-5.0,1.5731201171875,0.26477803312662695
13726,0.9819163822336268,0.9543721974689124,0.9509435762853936,-5.0,-5.0,1.5731201171875,0.26478125766700167
13727,0.981916700327246,0.9543731338257953,0.9509446708237894,-5.0,-5.0,1.5731201171875,0.26478115549775993
13728,0.9819240349790972,0.9543947516382044,0.950969946381414,-5.0,-5.0,1.5731201171875,0.26477879718920977
13729,0.9819280184945608,0.9544064918760204,0.9509836729427916,-5.0,-5.0,1.5731201171875,0.26477751692388185
13730,0.9819284206322946,0.9544076759486488,0.9509850571112952,-5.0,-5.0,1.5731201171875,0.2647773878253149
13731,0.9819288220523724,0.9544088579079496,0.950986438809256,-5.0,-5.0,1.5731201171875,0.26477725896063564
13732,0.9819292241879428,0.954410041973748,0.9509878229696046,-5.0,-5.0,1.5731201171875,0.264777129869772
13733,0.9819362426520633,0.9544307293716456,0.9510120109869514,-5.0,-5.0,1.5731201171875,0.264774874926834
13734,0.9819400751803494,0.9544420253776994,0.9510252183085532,-5.0,-5.0,1.5731201171875,0.2647736441044513
13735,0.9819371054003616,0.9544332703080224,0.9510149814457765,-5.0,-5.0,1.5731201171875,0.2647745980449486
13736,0.9819203176544944,0.9543837848973584,0.9509571218331716,-5.0,-5.0,1.5731201171875,0.26477999346194564
13737,0.9819207190965938,0.9543849669259908,0.9509585036138656,-5.0,-5.0,1.5731201171875,0.26477986451955926
13738,0.9819280805559564,0.9544066637112418,0.950983871491753,-5.0,-5.0,1.5731201171875,0.26477749823563446
13739,0.9819320376735028,0.954418326118918,0.9509975070449784,-5.0,-5.0,1.5731201171875,0.26477622680162005
13740,0.98193243908386,0.9544195080475326,0.9509988887063006,-5.0,-5.0,1.5731201171875,0.2647760979715525
13741,0.981932841209692,0.9544206920825902,0.9510002728299454,-5.0,-5.0,1.5731201171875,0.2647759689153621
13742,0.981933243334441,0.95442187611423,0.9510016569495098,-5.0,-5.0,1.5731201171875,0.2647758398630264
13743,0.9819195574272646,0.9543815366030504,0.9509544914995974,-5.0,-5.0,1.5731201171875,0.264780238770694
13744,0.9819126074626202,0.9543610507480572,0.9509305390262306,-5.0,-5.0,1.5731201171875,0.2647824742444395
13745,0.9819130096423352,0.9543622349528428,0.9509319233524336,-5.0,-5.0,1.5731201171875,0.2647823449977947
13746,0.9819134111043192,0.9543634170440652,0.9509333052078122,-5.0,-5.0,1.5731201171875,0.26478221598530255
13747,0.98191381328187,0.9543646012420196,0.9509346895258586,-5.0,-5.0,1.5731201171875,0.26478208674636344
13748,0.9819142154583378,0.954365785436555,0.9509360738398228,-5.0,-5.0,1.5731201171875,0.2647819575112807
13749,0.9819146169170804,0.9543669675175448,0.950937455682984,-5.0,-5.0,1.5731201171875,0.26478182851033
13750,0.981915019091384,0.9543681517052482,0.9509388399887913,-5.0,-5.0,1.5731201171875,0.26478169928295286
13751,0.9819154212646044,0.9543693358895328,0.9509402242905164,-5.0,-5.0,1.5731201171875,0.264781570059432
13752,0.9819158227201056,0.9543705179602904,0.95094160612146,-5.0,-5.0,1.5731201171875,0.26478144107002244
13753,0.981916224891162,0.9543717021377432,0.9509429904150284,-5.0,-5.0,1.5731201171875,0.264781311854207
13754,0.9819166270611354,0.9543728863117776,0.9509443747045146,-5.0,-5.0,1.5731201171875,0.2647811826422476
13755,0.9819170285133952,0.9543740683723028,0.9509457565232418,-5.0,-5.0,1.5731201171875,0.26478105366437893
13756,0.9819174306812044,0.9543752525395056,0.9509471408045715,-5.0,-5.0,1.5731201171875,0.2647809244601248
13757,0.9819178328479308,0.9543764367032896,0.9509485250818192,-5.0,-5.0,1.5731201171875,0.26478079525972664
13758,0.9819182342969496,0.954377618753583,0.95094990688833,-5.0,-5.0,1.5731201171875,0.2647806662933985
13759,0.9819186364615116,0.9543788029105358,0.9509512911574212,-5.0,-5.0,1.5731201171875,0.2647805371007054
13760,0.981919038624991,0.9543799870640698,0.950952675422431,-5.0,-5.0,1.5731201171875,0.26478040791186824
13761,0.9819194400707684,0.9543811691041318,0.9509540572167254,-5.0,-5.0,1.5731201171875,0.26478027895708034
13762,0.9819198422320836,0.9543823532508346,0.950955441473579,-5.0,-5.0,1.5731201171875,0.264780149775948
13763,0.981920244392316,0.9543835373941192,0.9509568257263508,-5.0,-5.0,1.5731201171875,0.26478002059867145
13764,0.9819206457655028,0.9543847192197528,0.950958207269725,-5.0,-5.0,1.5731201171875,0.2647798916776983
13765,0.981921047992921,0.9543859035604032,0.9509595917530452,-5.0,-5.0,1.5731201171875,0.2647797624858516
13766,0.981921450219256,0.9543870878976342,0.9509609762322828,-5.0,-5.0,1.5731201171875,0.2647796332978619
13767,0.9819218515198528,0.9543882695088428,0.9509623575247405,-5.0,-5.0,1.5731201171875,0.26477950441069986
13768,0.9819222537440236,0.9543894538392425,0.9509637419958216,-5.0,-5.0,1.5731201171875,0.2647793752304153
13769,0.9819226559671114,0.9543906381662224,0.9509651264628198,-5.0,-5.0,1.5731201171875,0.2647792460539876
13770,0.9819230572644684,0.954391819767204,0.9509665077430663,-5.0,-5.0,1.5731201171875,0.2647791171783609
13771,0.9819234594853922,0.954393004087353,0.9509678922019086,-5.0,-5.0,1.5731201171875,0.2647789880096381
13772,0.9819238617052324,0.9543941884040824,0.950969276656668,-5.0,-5.0,1.5731201171875,0.2647788588447722
13773,0.9819102176725336,0.9543539721728052,0.9509222552882236,-5.0,-5.0,1.5731201171875,0.2647832470690253
13774,0.9819032735186648,0.9543335033724052,0.9508983227257004,-5.0,-5.0,1.5731201171875,0.26478548208286395
13775,0.9819053982200616,0.9543397647863464,0.9509056434043184,-5.0,-5.0,1.5731201171875,0.2647847982869424
13776,0.981914552167436,0.9543667451403992,0.9509371889615924,-5.0,-5.0,1.5731201171875,0.26478185291518813
13777,0.9819149544115064,0.9543679295334344,0.9509385735074124,-5.0,-5.0,1.5731201171875,0.26478172366474556
13778,0.9819153566544926,0.9543691139230484,0.9509399580491475,-5.0,-5.0,1.5731201171875,0.26478159441816074
13779,0.9819157579717028,0.9543702955865196,0.9509413394039592,-5.0,-5.0,1.5731201171875,0.2647814654725386
13780,0.9819144223994132,0.9543663577147916,0.9509367349280894,-5.0,-5.0,1.5731201171875,0.26478189521793893
13781,0.981906087569256,0.9543417892813943,0.9509080089006278,-5.0,-5.0,1.5731201171875,0.2647845772470885
13782,0.9819064889116178,0.9543429710240796,0.9509093903499728,-5.0,-5.0,1.5731201171875,0.26478444821261243
13783,0.9819137527524866,0.9543643802135834,0.9509344220191288,-5.0,-5.0,1.5731201171875,0.2647821110531928
13784,0.9819177682402987,0.9543762147435444,0.9509482588482212,-5.0,-5.0,1.5731201171875,0.26478081961377997
13785,0.981918169551029,0.954377396386559,0.9509496401786082,-5.0,-5.0,1.5731201171875,0.2647806906912313
13786,0.9819081581167772,0.9543478861421568,0.9509151361293192,-5.0,-5.0,1.5731201171875,0.2647839115673102
13787,0.9819084993062024,0.9543488905779006,0.9509163102677662,-5.0,-5.0,1.5731201171875,0.2647838019087762
13788,0.9819161043554508,0.9543713043292894,0.9509425162339664,-5.0,-5.0,1.5731201171875,0.264781355447374
13789,0.981920205156982,0.9543833897260312,0.9509566462503444,-5.0,-5.0,1.5731201171875,0.26478003684623336
13790,0.9819206073858294,0.9543845740710108,0.9509580307387864,-5.0,-5.0,1.5731201171875,0.26477990764999915
13791,0.9819210086889334,0.9543857556899492,0.9509594120404268,-5.0,-5.0,1.5731201171875,0.26477977875461167
13792,0.9819214109156168,0.9543869400280968,0.950960796520712,-5.0,-5.0,1.5731201171875,0.26477964956608274
13793,0.981928701133858,0.9544084268107202,0.95098591885563,-5.0,-5.0,1.5731201171875,0.26477730628500495
13794,0.981932702870986,0.9544202207279484,0.9509997081689684,-5.0,-5.0,1.5731201171875,0.26477602056728167
13795,0.9819295903002516,0.9544110454551064,0.9509889801389528,-5.0,-5.0,1.5731201171875,0.2647770207910166
13796,0.9819121168385936,0.954359542292129,0.9509287620432244,-5.0,-5.0,1.5731201171875,0.2647826391613276
13797,0.9819125181647516,0.9543607239836625,0.9509301434314954,-5.0,-5.0,1.5731201171875,0.2647825101845448
13798,0.981920114846389,0.9543831130279844,0.9509563204937962,-5.0,-5.0,1.5731201171875,0.26478006707734636
13799,0.981924224622789,0.9543952248542652,0.9509704814031006,-5.0,-5.0,1.5731201171875,0.2647787459482121
13800,0.9819252049451116,0.954398113137687,0.950973858155992,-5.0,-5.0,1.5731201171875,0.26477843095839415
13801,0.981928523049684,0.95440789205329,0.9509852915125944,-5.0,-5.0,1.5731201171875,0.26477736463264784
13802,0.98192892525605,0.9544090763273626,0.9509866759163912,-5.0,-5.0,1.5731201171875,0.26477723551622534
13803,0.9819338996147694,0.9544237370453053,0.951003817121538,-5.0,-5.0,1.5731201171875,0.26477563734785226
13804,0.9819367219980528,0.9544320547887096,0.9510135420476598,-5.0,-5.0,1.5731201171875,0.26477473086833564
13805,0.9819371241821798,0.9544332389927014,0.9510149263678134,-5.0,-5.0,1.5731201171875,0.26477460183062856
13806,0.9819375254337318,0.9544344204505608,0.9510163074776866,-5.0,-5.0,1.5731201171875,0.264774473095627
13807,0.9819379276226295,0.9544356046681406,0.951017691813554,-5.0,-5.0,1.5731201171875,0.2647743440633977
13808,0.9819383298104442,0.954436788882302,0.9510190761453398,-5.0,-5.0,1.5731201171875,0.2647742150350242
13809,0.9819387310518236,0.9544379703095208,0.951020457219139,-5.0,-5.0,1.5731201171875,0.26477408631377836
13810,0.9819409150315032,0.9544444060645544,0.9510279816409478,-5.0,-5.0,1.5731201171875,0.264773385150935
13811,0.9816845811902944,0.9535672889460792,0.9499087793853108,-5.0,-5.0,1.3231201171875,0.261253525024862
13812,0.9816897756285696,0.9535825877499516,0.9499266654482076,-5.0,-5.0,1.3231201171875,0.26125182387736073
13813,0.9817157536919614,0.9536591683728904,0.950016214623052,-5.0,-5.0,1.3231201171875,0.2612433167923083
13814,0.981731728968219,0.9537062548864744,0.9500712733986972,-5.0,-5.0,1.3231201171875,0.26123809337410847
13815,0.9817402923675818,0.9537314875559856,0.9501007765248042,-5.0,-5.0,1.3231201171875,0.26123529655754674
13816,0.9817627776365908,0.9537977697876716,0.950178282649624,-5.0,-5.0,1.3231201171875,0.26122795716046443
13817,0.9817679727664697,0.9538130705657336,0.9501961713862136,-5.0,-5.0,1.3231201171875,0.26122626452863207
13818,0.9817731674377288,0.9538283699545932,0.9502140584843004,-5.0,-5.0,1.3231201171875,0.2612245726319852
13819,0.981778362205692,0.9538436695898022,0.9502319458560708,-5.0,-5.0,1.3231201171875,0.26122288128958904
13820,0.9817829998247408,0.9538573263861376,0.9502479120926364,-5.0,-5.0,1.3231201171875,0.26122137205991275
13821,0.981785366882702,0.9538642882295608,0.950256049306111,-5.0,-5.0,1.3231201171875,0.26122060291793076
13822,0.9817905612268468,0.9538795865256507,0.9502739350784852,-5.0,-5.0,1.3231201171875,0.26121891308855977
13823,0.981793926096955,0.9538894910716976,0.950285513581822,-5.0,-5.0,1.3231201171875,0.261217819382738
13824,0.9817972857144962,0.9538993801176068,0.9502970739542528,-5.0,-5.0,1.3231201171875,0.26121672763173615
13825,0.9818024796446444,0.9539146771056244,0.9503149581643152,-5.0,-5.0,1.3231201171875,0.2612150392803194
13826,0.9818256186677468,0.9539828809311012,0.9503947097368788,-5.0,-5.0,1.3231201171875,0.2612075183256813
13827,0.9818309135615771,0.9539984753819264,0.9504129417121148,-5.0,-5.0,1.3231201171875,0.26120580038195146
13828,0.9818427907859164,0.9540334784509475,0.9504538698782772,-5.0,-5.0,1.3231201171875,0.26120194640243244
13829,0.9818514161367242,0.9540588929322918,0.950483585218718,-5.0,-5.0,1.3231201171875,0.2611991500963518
13830,0.9818583616978708,0.9540793538764116,0.9505075078302472,-5.0,-5.0,1.3231201171875,0.2611969000034644
13831,0.981872400562696,0.9541207278871308,0.9505558853791723,-5.0,-5.0,1.3231201171875,0.2611923531933331
13832,0.981877591867378,0.9541360165934794,0.9505737597013696,-5.0,-5.0,1.3231201171875,0.26119067416277975
13833,0.9818758067403628,0.9541307368017664,0.9505675820103516,-5.0,-5.0,1.3231201171875,0.26119125404051374
13834,0.9818773739645694,0.9541353406890928,0.9505729619133316,-5.0,-5.0,1.3231201171875,0.26119074854360463
13835,0.9818860841017284,0.954161003539426,0.9506029672672488,-5.0,-5.0,1.3231201171875,0.26118793141677266
13836,0.9819093846141074,0.954229681130099,0.9506832719068607,-5.0,-5.0,1.3231201171875,0.261180400284684
13837,0.9819145746297838,0.9542449657686546,0.9507011413719086,-5.0,-5.0,1.3231201171875,0.26117872583771423
13838,0.9819270401925796,0.9542816991270106,0.9507440917007564,-5.0,-5.0,1.3231201171875,0.26117470392917996
13839,0.9819359896216432,0.954308066571316,0.9507749206834452,-5.0,-5.0,1.3231201171875,0.26117181906509224
13840,0.9819428679965893,0.9543283290673328,0.950798611031786,-5.0,-5.0,1.3231201171875,0.2611696033317173
13841,0.9819565290902976,0.9543685899301384,0.9508456868001516,-5.0,-5.0,1.3231201171875,0.2611652036893223
13842,0.9819617171841856,0.9543838685643802,0.950863549116617,-5.0,-5.0,1.3231201171875,0.2611635351722864
13843,0.9819669053751696,0.9543991474462704,0.9508814117083444,-5.0,-5.0,1.3231201171875,0.2611618672081015
13844,0.981972093385966,0.9544144257592294,0.9508992736206692,-5.0,-5.0,1.3231201171875,0.26116019988589284
13845,0.9819772809393292,0.9544297026867978,0.9509171338990696,-5.0,-5.0,1.3231201171875,0.261158533294649
13846,0.9819614134325346,0.9543829051413284,0.9508624074981324,-5.0,-5.0,1.3231201171875,0.2611636406953196
13847,0.9819664640363897,0.9543977783873744,0.950879795760056,-5.0,-5.0,1.3231201171875,0.26116201697249714
13848,0.9819783507239628,0.954432807142128,0.9509207531266392,-5.0,-5.0,1.3231201171875,0.26115819491314696
13849,0.9819869864297128,0.9544582505387306,0.9509505016712216,-5.0,-5.0,1.3231201171875,0.26115542066662195
13850,0.9819921737463362,0.9544735266575588,0.9509683609628024,-5.0,-5.0,1.3231201171875,0.2611537558265594
13851,0.9819973606056416,0.9544888013913676,0.950986218620905,-5.0,-5.0,1.3231201171875,0.261152091717049
13852,0.982002547562117,0.9545040763730696,0.9510040765545668,-5.0,-5.0,1.3231201171875,0.2611504281601274
13853,0.9820077343385444,0.9545193507862924,0.9510219338093704,-5.0,-5.0,1.3231201171875,0.26114876524468456
13854,0.9820129206577436,0.9545346238147848,0.9510397894310434,-5.0,-5.0,1.3231201171875,0.2611471030594735
